age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,3,230789,5,1,6,4,2,1,0,0,22,1,0
45,6,311231,15,2,4,2,1,1,0,1485,50,1,1
31,3,114691,9,1,6,4,1,1,0,0,40,1,0
35,3,194591,10,2,11,2,1,1,0,0,40,1,0
31,3,114691,9,2,10,2,1,1,0,0,40,1,1
51,1,42017,10,3,4,1,1,2,0,0,40,1,0
48,5,383384,9,2,7,2,1,1,0,0,60,1,0
28,3,29444,9,2,3,2,4,1,0,0,40,1,0
42,4,53727,9,2,8,2,1,1,0,0,40,1,0
38,3,277022,10,3,1,5,1,2,0,0,40,15,0
43,5,113324,13,2,4,2,1,1,0,0,40,1,1
30,3,342709,9,2,3,2,1,1,0,0,40,1,0
24,3,179203,8,1,6,6,1,1,0,0,55,1,0
46,3,251474,13,2,2,2,1,1,0,0,60,1,1
50,3,93730,6,2,8,2,1,1,0,0,60,1,0
22,3,37894,9,5,5,6,1,1,0,0,35,1,0
18,1,272918,9,1,1,4,2,1,0,0,15,1,0
53,3,151411,13,2,4,2,1,1,0,0,45,1,1
40,3,210648,13,2,4,2,1,1,0,0,44,1,1
36,2,347491,16,2,4,2,1,1,0,0,35,1,0
32,3,255885,13,2,2,2,1,1,0,0,43,1,1
39,3,356838,9,1,9,4,1,1,0,0,12,1,0
46,3,216164,9,2,3,2,1,1,0,0,40,1,0
26,5,288781,13,1,1,1,1,1,0,0,42,1,0
19,3,439779,10,1,6,4,1,1,0,0,15,1,0
24,3,161638,9,2,10,1,1,2,0,0,40,18,0
28,3,190525,14,1,4,4,1,1,0,0,40,1,0
25,5,276249,14,1,4,4,1,2,0,0,40,1,0
44,3,147265,10,2,2,2,1,1,0,0,40,1,1
38,3,245090,9,2,7,2,1,1,0,0,40,35,0
42,1,219682,14,3,2,1,1,1,0,0,45,1,0
28,3,392100,9,2,7,4,1,1,0,0,40,1,0
36,3,358682,13,1,2,6,1,1,0,0,50,1,0
47,3,262244,13,1,6,1,2,1,0,0,60,1,1
46,3,171228,9,2,10,2,1,1,3411,0,35,26,0
21,5,218445,10,1,1,4,1,2,0,0,40,5,0
19,3,182609,9,1,4,4,2,2,0,0,25,1,0
35,3,509462,13,1,2,1,1,2,0,0,45,1,0
26,3,213258,9,2,7,2,1,1,0,0,40,1,0
21,3,118401,10,1,5,1,1,2,0,0,30,1,0
67,2,45814,4,2,9,2,1,1,0,0,40,1,0
54,3,329733,9,1,2,5,1,1,0,0,40,1,1
26,3,29957,14,1,11,6,1,1,0,0,25,1,0
51,3,215854,13,3,4,1,1,2,0,0,50,1,0
27,3,327766,10,3,7,1,1,1,0,0,45,1,0
27,3,405765,9,2,7,2,1,1,0,0,40,1,1
39,3,80680,10,3,10,4,1,2,0,0,40,1,0
32,3,177792,13,3,2,1,1,2,0,0,48,1,1
52,3,273514,9,5,7,1,1,1,0,0,40,1,0
21,3,202373,10,2,3,2,2,1,0,0,40,1,0
27,5,332785,9,1,12,4,1,1,0,0,38,1,0
46,3,149640,4,4,8,1,1,1,0,0,45,1,0
42,3,40151,11,2,5,2,1,1,0,0,30,1,0
79,6,183686,13,2,6,2,1,1,0,0,20,1,1
50,4,32801,13,2,2,3,4,2,0,0,40,1,1
19,3,195282,9,1,4,4,2,2,0,0,20,1,0
43,4,134026,10,1,1,6,1,1,2174,0,40,1,0
51,5,96678,14,2,4,2,1,1,0,0,60,1,0
45,3,174533,10,2,8,2,1,1,7298,0,50,1,1
65,3,180807,9,5,12,1,1,1,991,0,20,1,0
66,3,186324,13,2,6,2,1,1,0,0,5,1,1
36,2,257250,11,2,9,2,1,1,0,0,99,1,0
26,3,212800,12,1,4,4,1,2,0,0,36,1,0
28,3,55360,10,1,6,1,2,1,0,0,50,1,0
39,2,195253,15,2,4,2,1,1,0,0,45,1,1
43,3,45156,10,2,8,2,1,1,0,0,60,1,0
20,3,435469,9,1,5,4,1,2,0,0,40,5,0
29,3,231287,10,3,11,5,1,1,0,0,40,1,0
32,3,168854,13,2,6,2,1,1,0,1848,50,1,1
44,2,185057,13,3,2,1,1,2,3325,0,40,1,0
18,3,91670,10,1,4,4,3,2,0,0,40,1,0
60,3,165517,10,2,3,2,1,1,0,0,40,1,0
34,3,73161,9,2,6,2,1,1,0,0,40,1,1
60,3,178792,9,7,3,1,1,2,0,0,40,1,0
38,3,32897,7,3,6,5,1,2,0,0,40,1,0
29,3,250967,11,2,10,2,1,1,0,0,40,1,0
41,3,41901,10,1,7,1,1,1,0,1408,40,1,0
49,3,379779,13,3,2,1,1,2,0,0,40,1,0
37,3,217838,3,5,5,5,1,2,0,0,40,5,0
37,2,137527,16,1,4,1,1,2,0,2559,60,1,1
43,3,198965,10,2,6,2,1,1,0,0,38,1,1
41,3,70645,14,7,4,1,1,2,4650,0,55,1,0
37,3,220644,9,3,5,5,2,2,0,0,40,1,0
19,3,175081,5,1,7,6,1,1,0,0,60,1,0
29,3,180299,10,2,8,2,1,1,0,0,35,1,0
40,2,548664,9,2,7,2,1,1,0,0,15,1,0
53,3,278114,4,2,2,2,1,1,0,0,40,1,1
27,3,394927,13,2,6,2,1,1,0,0,55,1,0
44,2,127482,9,2,7,2,1,1,7298,0,50,9,1
29,3,236938,12,3,7,5,1,2,0,0,38,1,0
25,3,232991,3,2,10,2,5,1,0,0,40,5,0
38,3,34378,9,2,6,2,1,1,0,0,55,1,0
48,6,81513,13,2,2,2,1,1,0,0,50,1,1
18,3,106780,10,1,5,4,1,2,0,0,12,1,0
50,3,178596,9,3,7,5,1,1,0,1408,50,1,0
37,3,329026,9,2,1,3,1,2,0,0,40,1,1
48,3,26490,13,7,5,5,1,2,0,0,20,1,0
50,3,338033,10,1,5,1,1,1,0,0,32,1,0
74,3,169303,9,2,4,2,1,1,6767,0,6,1,0
24,3,21154,10,1,1,4,1,2,0,0,30,1,0
34,3,209449,10,2,11,2,2,1,0,0,40,1,1
19,3,389143,10,1,6,4,1,1,0,0,40,1,0
39,3,101260,9,1,10,4,1,1,0,0,40,1,0
40,3,198270,10,3,5,1,1,2,0,0,40,1,0
30,3,45781,9,1,1,5,1,2,0,0,40,1,0
27,3,134566,9,1,1,1,1,1,0,0,40,1,0
23,3,283806,5,3,4,1,1,2,0,0,35,1,0
68,3,286869,4,7,4,1,1,2,0,1668,40,1,0
46,3,422813,10,2,1,2,1,1,0,0,40,1,1
24,5,103277,13,1,4,4,1,2,0,0,50,1,0
18,3,201871,8,1,5,4,1,1,0,0,20,1,0
50,2,167728,16,2,4,2,1,1,0,0,60,1,1
42,3,211517,7,2,10,2,1,1,0,0,40,1,0
42,3,118212,5,2,8,2,1,1,0,0,40,1,0
37,3,259846,11,2,1,2,1,1,3471,0,40,1,0
57,3,98926,10,7,11,1,1,2,0,0,16,1,0
27,3,207352,13,2,11,2,3,1,0,0,40,4,1
31,3,206609,6,2,10,2,1,1,0,0,40,1,0
34,5,104509,14,5,4,5,1,2,0,0,40,1,0
55,2,170350,9,3,5,6,1,2,0,0,40,1,0
56,3,183884,7,2,10,2,1,1,0,0,40,1,0
36,1,110964,13,2,4,3,1,2,0,1672,38,1,0
35,1,154410,10,1,9,4,1,1,0,0,40,1,0
63,3,257659,14,1,4,1,1,2,0,0,3,1,0
38,3,252662,13,3,2,1,1,1,0,0,40,1,0
30,6,356689,9,2,3,2,1,1,0,0,60,1,0
18,3,205218,10,1,5,4,1,2,0,0,20,1,0
35,3,241306,11,2,11,2,1,1,0,0,40,1,1
53,3,139127,9,3,5,1,1,2,0,0,40,1,0
46,3,175625,15,3,4,5,1,2,0,0,40,1,0
45,3,206459,10,2,1,2,1,1,0,0,40,1,0
35,3,176123,6,2,5,2,3,1,0,0,60,4,0
41,3,111483,9,1,1,4,1,1,0,0,40,1,0
60,2,106118,9,2,6,2,1,1,0,0,70,1,1
18,3,77845,10,1,1,4,1,1,0,1602,15,1,0
19,3,162094,9,1,10,4,1,1,0,0,40,1,0
24,3,216469,9,2,10,2,1,1,0,1579,50,1,0
56,5,381965,13,2,4,2,1,1,15024,0,40,1,1
28,3,145284,9,3,8,1,1,1,0,0,70,1,0
29,3,242482,9,1,5,1,1,1,0,0,32,1,0
35,2,160192,10,1,7,4,1,1,0,0,40,1,0
27,3,280699,10,1,4,5,1,2,0,0,40,1,0
55,3,175942,16,2,4,2,1,1,0,1977,55,1,1
18,3,156950,9,1,1,4,1,1,0,0,35,1,0
53,3,215572,9,1,7,1,1,1,0,0,40,1,0
26,3,173593,14,2,10,2,1,1,0,0,20,10,0
55,3,193374,10,2,11,2,1,1,0,0,40,1,1
45,5,334039,10,2,2,2,1,1,0,0,40,1,1
28,3,337664,9,1,10,4,1,1,0,0,40,1,0
32,3,113504,13,2,2,2,1,1,0,0,40,1,1
27,3,177072,9,1,3,4,1,1,0,0,40,1,0
35,3,174503,9,3,7,1,1,2,0,0,40,1,0
36,3,214807,9,3,3,5,1,2,0,0,37,1,0
41,3,222596,13,2,6,2,1,1,15024,0,45,1,1
23,3,100345,13,1,6,4,1,1,0,0,20,1,0
22,3,409230,8,1,8,6,1,1,0,0,40,1,0
36,2,112497,15,3,4,5,1,1,25236,0,40,1,1
65,6,115922,13,2,2,2,1,1,0,0,40,1,1
59,3,375049,9,2,4,2,1,1,0,0,41,1,1
25,3,243560,9,1,6,4,1,2,0,0,40,15,0
33,5,182971,10,2,12,2,1,1,0,1887,40,1,1
31,3,127215,10,2,6,2,1,1,0,0,40,1,0
50,1,276241,13,2,2,2,1,1,0,0,40,1,1
49,1,175109,10,2,4,2,1,1,0,0,50,1,1
43,3,498079,13,3,2,5,1,2,0,0,40,1,0
23,4,344394,10,2,1,6,1,2,0,0,40,1,0
34,3,99872,14,2,2,2,3,1,3103,0,40,4,1
23,3,245302,10,3,6,4,2,2,0,0,40,1,0
63,3,43313,6,2,7,2,1,1,0,0,40,1,0
33,3,188467,9,1,9,1,1,1,0,0,40,1,0
51,6,351278,13,3,9,5,1,1,0,0,50,1,0
31,3,182246,9,3,7,1,1,1,0,0,45,1,0
32,3,79870,10,2,2,4,1,2,2597,0,40,28,0
48,3,353824,10,2,4,2,1,1,0,0,40,1,1
31,3,387116,10,1,1,1,2,2,0,0,36,3,0
47,3,34248,11,2,6,2,1,1,0,0,40,1,1
54,1,198741,10,2,12,2,1,1,0,0,40,1,1
23,3,32950,10,1,6,1,1,1,0,0,40,1,0
34,3,381153,9,2,2,2,1,1,0,0,40,1,1
46,3,100067,7,2,5,3,2,2,0,0,35,1,1
34,3,208785,12,3,6,1,1,1,0,0,50,1,1
31,3,61559,9,1,5,1,1,1,0,0,50,1,0
41,3,176452,9,2,11,2,1,1,0,0,40,30,0
41,3,128700,9,1,4,4,1,2,0,0,40,1,0
27,2,328518,11,1,4,6,1,1,0,0,30,1,0
30,3,201196,7,1,4,4,2,2,0,0,40,1,0
23,3,378546,10,1,7,4,1,1,0,0,40,1,0
24,5,212210,12,1,1,4,1,2,0,0,20,1,0
59,4,178660,12,2,1,2,1,1,0,0,40,1,0
56,3,235826,9,2,7,2,1,1,5013,0,40,1,0
35,2,22641,9,2,8,2,4,1,0,0,40,1,0
59,3,316027,9,2,5,2,1,1,0,0,45,2,0
47,3,431515,11,2,7,2,1,1,0,0,40,1,1
51,2,149770,9,3,6,1,1,2,0,0,44,1,0
42,3,165916,13,3,1,5,1,2,0,0,45,1,0
29,4,107411,10,4,1,4,1,2,0,0,40,1,0
23,3,217961,9,1,7,5,1,1,0,0,45,31,0
43,2,350387,9,2,7,2,1,1,0,0,60,1,0
46,3,325372,10,2,2,2,1,1,0,0,40,1,0
30,3,156718,10,5,1,1,1,2,0,0,40,1,0
23,3,216472,10,1,11,4,1,2,0,0,20,1,0
29,1,106972,14,1,4,1,1,2,0,0,35,1,0
33,3,131934,9,3,2,1,1,2,0,0,45,1,0
33,5,365908,9,2,5,2,2,1,2105,0,40,1,0
46,5,359193,10,3,1,5,1,2,0,0,45,1,0
35,3,261012,10,4,1,1,2,2,0,0,40,1,0
36,3,272944,13,2,2,2,1,1,0,1887,40,1,1
25,3,113654,9,5,2,5,1,2,0,0,37,1,0
35,3,218955,13,2,6,2,1,1,0,0,40,1,0
30,3,115963,4,1,10,5,1,1,0,0,42,1,0
39,3,80638,10,2,5,2,3,1,0,0,84,1,1
37,3,147258,10,2,7,2,1,1,0,0,55,1,0
22,3,214635,9,1,10,1,1,1,0,0,42,1,0
25,3,200318,9,2,8,2,1,1,0,0,60,1,0
50,3,138270,9,2,6,3,2,2,0,0,40,1,0
64,4,388594,15,2,4,2,1,1,15024,0,45,1,1
33,3,103435,11,5,4,1,1,1,0,0,45,1,0
59,6,133201,3,2,9,2,1,1,0,0,40,14,0
24,3,175183,9,1,1,1,1,2,0,0,40,1,0
41,3,99870,13,2,6,2,1,1,0,0,55,1,0
38,3,107479,5,1,4,4,1,2,0,0,12,1,0
60,3,113440,13,3,2,4,1,1,0,0,60,1,0
19,3,85690,9,1,10,5,1,1,0,0,30,1,0
23,3,45713,10,1,7,6,1,1,0,0,40,1,0
57,6,376230,14,2,6,2,1,1,99999,0,40,1,1
36,3,145576,14,2,1,2,1,1,0,1977,40,28,1
17,3,67808,6,1,4,4,1,1,0,0,40,1,0
24,3,113936,13,1,4,4,1,1,0,0,40,1,0
32,3,158291,9,2,7,2,1,1,0,0,50,1,1
27,3,193898,13,2,6,2,1,1,0,0,45,1,1
43,3,191982,11,1,1,4,1,2,0,0,55,1,0
21,3,72953,10,1,4,4,1,1,0,0,40,1,0
54,3,271160,11,7,2,1,1,2,0,0,40,1,0
22,3,33087,9,2,9,2,1,1,0,0,45,1,0
29,3,106153,9,1,7,1,1,1,0,0,50,1,0
22,3,29444,8,1,9,1,4,1,0,0,50,1,0
37,3,105021,13,2,6,2,1,1,0,0,50,1,1
38,2,239045,16,2,4,2,1,1,0,0,50,1,1
34,3,94413,10,2,3,2,1,1,0,0,40,1,0
45,3,20534,10,2,10,2,1,1,0,0,84,1,1
28,3,350254,2,1,14,1,1,2,0,0,40,5,0
68,3,194746,16,3,4,1,1,2,0,0,40,2,0
36,3,269042,9,2,10,2,3,1,0,0,40,19,0
20,3,447488,5,1,5,5,1,1,0,0,30,5,0
24,3,267706,10,1,7,4,1,2,0,0,45,1,0
38,3,198216,10,3,2,5,1,2,0,0,40,1,0
32,3,227931,13,1,2,1,1,2,0,0,40,1,0
34,3,252646,10,2,4,2,1,1,7298,0,50,1,1
47,3,223342,9,7,1,1,1,2,2174,0,40,9,0
28,3,181776,13,1,5,1,1,2,0,0,50,1,0
32,3,132601,15,2,4,2,1,1,0,0,40,1,1
58,3,205410,9,2,10,2,1,1,0,0,40,1,0
64,6,185912,15,2,4,2,1,1,99999,0,35,1,1
38,3,292570,10,1,6,4,1,2,0,0,50,1,0
43,3,76460,9,1,1,1,1,2,0,0,40,1,0
28,3,295163,8,3,9,1,1,1,0,0,40,1,0
21,3,27255,10,1,1,4,1,1,0,0,40,1,0
23,3,69847,13,1,4,4,3,2,0,0,20,1,0
25,3,104993,5,1,3,4,2,1,2907,0,40,1,0
41,3,322980,9,5,1,1,2,1,2354,0,40,1,0
24,3,390608,9,1,4,1,1,2,0,0,36,1,0
41,3,317539,10,2,7,2,2,1,0,0,40,1,0
27,3,195678,13,2,4,2,1,1,0,0,40,1,0
54,3,466502,4,7,5,5,1,1,0,0,30,1,0
28,5,220754,9,5,8,4,1,2,0,0,25,1,0
29,3,202878,4,2,9,2,1,1,0,2042,40,1,0
36,3,343476,9,3,7,1,1,1,0,0,30,1,0
41,6,93227,13,2,2,2,3,1,0,1977,60,20,1
60,2,38622,10,2,2,2,1,1,0,0,40,1,0
34,1,173730,14,2,2,2,1,1,0,0,38,1,0
32,3,178623,9,1,5,1,2,2,0,0,40,1,0
27,3,300783,10,2,6,3,1,2,0,0,42,1,1
60,3,224644,6,2,6,2,1,1,0,0,40,1,0
39,3,191502,11,2,7,2,1,1,0,0,40,1,0
59,3,61885,8,3,8,6,2,1,0,0,35,1,0
34,2,213887,16,2,4,2,1,1,0,0,32,10,1
36,3,331395,11,2,2,2,1,1,0,0,40,1,0
54,3,145098,10,2,6,2,1,1,0,0,40,1,1
48,3,123075,11,2,11,2,1,1,0,0,40,1,1
19,3,216804,4,1,5,4,1,1,0,0,33,1,0
40,3,188291,15,2,4,2,1,1,0,0,40,1,1
25,3,33610,9,1,3,1,1,1,0,0,45,1,0
39,3,234901,12,5,1,5,1,1,0,0,40,1,0
34,2,349148,10,2,7,2,1,1,0,0,40,1,0
30,3,168443,9,5,5,5,1,2,0,0,30,1,0
43,3,211860,9,1,5,5,2,2,0,0,24,1,0
35,3,193961,13,2,4,2,3,1,0,0,40,13,1
36,5,52532,16,2,4,2,1,1,0,1887,50,1,1
59,2,75804,9,2,9,2,1,1,0,0,65,1,1
33,2,176185,9,2,7,2,1,1,0,0,40,1,0
22,3,306779,10,1,3,4,1,1,0,0,50,1,0
48,3,265192,9,2,7,2,1,1,0,0,45,1,0
54,3,139347,9,7,1,5,1,2,0,0,40,1,0
49,3,107682,10,3,1,1,1,2,0,0,38,1,0
37,3,34173,13,1,11,1,1,2,0,0,40,1,0
45,3,128378,9,2,10,2,2,1,0,0,40,1,0
51,6,195638,10,5,6,1,1,2,0,0,40,1,0
46,3,59287,10,2,7,2,1,1,0,0,40,1,0
31,2,162442,13,2,2,3,1,2,0,0,40,1,1
29,3,350603,6,1,4,4,1,2,0,0,38,1,0
39,3,344743,10,2,1,4,2,2,0,0,50,1,1
35,3,112077,9,2,3,2,1,1,5013,0,40,1,0
26,3,176795,13,1,1,4,1,2,0,0,40,1,1
51,3,137815,10,2,1,2,1,1,7298,0,40,1,1
31,3,309620,14,2,4,2,3,1,0,0,6,6,0
39,3,336880,9,2,10,2,1,1,0,0,40,1,1
26,3,206600,7,1,5,6,1,1,0,0,30,5,0
25,3,193051,13,2,11,2,1,1,0,0,35,1,0
61,4,229062,10,2,1,2,1,1,0,1887,40,1,1
49,3,62793,9,3,6,4,1,2,0,0,40,1,0
53,3,264939,13,1,4,1,1,2,0,0,45,5,0
52,3,370552,1,2,10,2,1,1,0,0,40,24,0
52,3,163678,9,2,8,2,1,1,0,0,55,1,0
74,3,89667,13,7,4,1,5,2,0,0,35,1,0
50,3,558490,9,3,1,1,2,1,0,0,40,1,0
29,3,124680,13,1,6,1,1,2,13550,0,35,1,1
76,3,208843,4,7,12,1,1,1,0,0,30,1,0
19,3,95078,9,1,1,4,1,2,0,0,15,1,0
25,3,169679,9,2,8,2,1,1,0,0,40,1,0
45,3,101320,9,3,1,5,1,2,0,0,40,1,0
34,3,168906,12,3,1,4,1,2,0,0,35,1,0
20,3,212582,10,1,5,4,1,2,0,0,16,1,0
66,3,170617,14,7,4,1,1,1,0,0,6,1,0
63,3,170529,13,2,4,3,2,2,0,0,45,1,0
27,3,99897,10,2,11,2,1,1,0,0,40,1,0
41,3,104892,10,2,1,2,1,1,2829,0,40,1,0
43,3,175224,9,2,5,2,1,1,0,0,60,35,0
23,3,149704,9,1,1,4,1,2,0,0,40,1,0
37,4,214542,10,3,1,5,2,2,0,0,40,1,0
31,3,167319,13,2,2,2,1,1,0,0,40,1,0
33,1,43716,10,2,7,2,1,1,0,0,4,1,0
28,3,191935,12,1,6,4,1,1,0,0,20,1,0
70,3,158642,9,7,4,1,1,2,2993,0,20,1,0
35,3,338611,10,3,1,5,1,2,0,0,40,1,0
41,3,136419,12,2,11,2,1,1,0,0,75,1,1
17,3,72321,7,1,5,6,1,2,0,0,12,1,0
41,5,189956,13,2,4,3,2,2,0,0,40,1,1
44,3,403782,11,3,6,1,1,1,0,0,45,1,0
47,3,456661,4,2,7,2,1,1,0,0,40,5,0
24,3,279041,9,1,3,4,2,1,0,0,40,1,0
38,2,65716,11,3,5,5,1,2,0,0,40,1,0
34,3,189809,10,2,2,2,2,1,0,0,52,3,0
62,5,223637,9,3,5,1,2,2,0,0,35,1,0
27,5,199343,9,2,1,2,1,1,0,0,38,1,0
59,3,139344,10,2,1,3,1,2,0,0,40,1,1
35,3,119098,14,2,2,2,1,1,0,0,40,1,0
38,3,195025,9,5,5,5,2,2,0,0,32,1,0
28,3,186720,10,1,5,4,1,2,0,0,50,1,0
28,3,328923,9,1,1,6,1,2,0,0,38,1,0
59,1,159472,5,2,8,2,1,1,0,0,40,1,0
42,3,138662,10,5,1,4,1,2,0,0,40,1,0
54,5,286342,14,1,4,1,1,2,0,0,32,1,1
39,3,181705,9,2,4,2,1,1,0,0,45,1,0
41,3,193882,13,2,9,2,1,1,0,0,40,1,0
43,3,216497,13,3,1,5,1,2,0,0,40,11,0
32,6,124919,13,2,5,2,3,1,0,0,50,12,1
62,3,109463,10,5,6,5,1,2,0,1617,33,1,0
58,3,256274,9,3,1,1,1,2,0,0,40,1,0
43,3,326379,9,3,7,1,1,1,0,0,40,1,0
67,3,174995,10,2,4,2,1,1,0,2457,40,1,0
31,3,243142,9,3,10,5,1,2,0,0,40,1,0
51,5,155118,14,2,4,3,1,2,0,0,70,1,1
54,3,189607,13,1,5,4,2,2,0,0,36,1,0
20,3,39478,10,1,10,1,1,1,0,0,70,1,0
35,3,206951,10,2,6,2,1,1,0,0,40,1,1
22,3,127647,9,1,5,4,1,2,0,0,36,1,0
38,3,234298,13,3,2,1,1,1,6849,0,60,1,0
42,3,182302,9,2,2,2,1,1,0,0,40,1,0
44,1,166597,14,2,1,2,1,1,0,0,40,1,1
28,2,33363,9,2,9,2,1,1,0,0,70,1,1
74,6,167537,10,2,2,2,1,1,0,0,35,1,1
34,3,179378,9,2,2,3,2,2,0,0,40,1,0
50,1,297551,9,2,4,2,1,1,0,0,52,1,0
50,3,198362,11,7,2,5,1,2,0,0,40,1,0
43,3,240504,9,2,3,2,1,1,0,0,40,1,0
29,2,169662,9,2,7,2,1,1,0,0,40,1,0
30,3,164940,9,5,4,5,2,2,0,0,25,1,0
61,3,210488,9,2,2,2,1,1,0,0,50,1,1
21,3,154835,10,1,1,4,3,2,0,0,40,36,0
27,3,333296,13,1,5,1,1,1,0,0,30,1,0
47,3,192793,16,2,4,2,1,1,0,0,40,12,1
39,3,49436,12,3,4,5,1,2,0,1380,40,1,0
33,3,136331,9,2,7,2,1,1,0,0,40,1,0
22,3,509048,9,1,6,6,2,2,0,0,37,1,0
38,3,318610,10,3,1,5,2,2,0,0,40,1,0
45,3,104521,10,2,7,2,1,1,0,0,40,1,0
42,3,247695,9,2,10,2,1,1,0,0,45,1,1
35,3,219546,10,1,7,1,1,1,0,0,45,11,0
21,3,169699,9,1,1,1,1,2,0,0,40,1,0
49,1,131302,11,3,1,1,2,2,0,0,44,1,0
50,3,171852,13,5,4,4,5,2,0,0,40,1,0
36,1,340091,16,2,4,3,1,2,0,0,36,1,1
20,3,204641,9,1,1,4,1,1,0,0,20,1,0
49,3,213431,9,5,4,5,2,2,0,0,40,1,0
40,1,377018,13,2,4,2,1,1,0,0,60,1,1
22,3,184543,10,3,1,5,1,2,0,0,40,1,0
60,3,188236,9,3,4,1,1,2,0,0,40,1,0
67,3,233022,7,7,1,5,1,2,0,0,20,1,0
21,3,177420,10,1,1,1,5,2,0,0,40,1,0
60,2,21101,9,2,9,2,4,1,0,0,50,1,0
17,3,52486,7,1,5,4,1,2,0,0,12,1,0
43,3,183273,14,2,2,3,1,2,15024,0,32,1,1
49,1,36177,13,2,2,2,1,1,0,0,45,1,1
41,3,124956,13,5,4,1,2,2,99999,0,60,1,1
38,3,102350,10,3,7,5,1,1,0,0,40,1,0
38,3,165930,9,2,7,2,1,1,0,0,40,1,0
35,3,297574,12,2,2,2,1,1,0,0,99,1,1
40,3,120277,10,1,6,1,1,1,0,0,40,1,0
23,3,87569,10,5,4,1,1,2,0,0,40,1,0
19,3,278220,10,1,4,4,1,2,0,1602,40,1,0
40,3,155972,9,2,8,2,1,1,0,0,60,1,1
46,1,162852,9,3,1,5,1,2,0,0,40,1,0
25,3,64860,10,4,1,5,1,2,0,0,22,1,0
36,3,226013,9,2,10,2,2,1,5178,0,40,1,1
24,3,322674,12,1,3,1,1,1,0,0,48,1,0
62,3,202242,9,2,10,2,1,1,0,0,48,1,0
54,3,175262,1,2,7,2,3,1,0,0,40,27,0
23,3,201682,13,2,1,6,1,2,0,0,40,1,0
60,3,166330,9,2,1,3,1,2,0,0,40,1,0
18,6,147612,9,1,9,4,1,2,0,0,8,1,0
41,5,213154,10,2,1,3,2,2,0,0,40,1,0
45,5,33798,14,1,4,1,1,2,0,0,40,1,0
62,1,199198,11,7,2,5,2,2,0,0,40,1,0
28,3,90915,13,4,11,5,2,2,0,0,40,1,0
36,6,337778,10,2,2,2,1,1,0,0,60,29,1
31,3,187203,9,1,6,6,1,1,0,0,40,1,0
44,3,261497,9,2,3,2,2,1,0,0,40,1,0
33,2,361817,9,5,7,5,1,1,0,0,50,1,0
62,2,226546,15,2,4,2,1,1,0,0,16,1,0
27,3,100168,4,2,5,3,1,2,0,0,40,1,0
42,4,272625,11,3,1,5,2,2,0,0,40,1,1
55,3,254516,5,1,3,6,2,1,0,0,37,1,0
41,3,207375,9,1,6,1,1,2,0,0,50,1,0
26,3,39092,10,2,2,2,1,1,4064,0,50,1,0
45,3,48271,10,2,1,3,1,2,0,0,40,1,1
67,2,152102,9,7,9,1,1,1,0,0,65,1,0
25,3,234665,11,2,7,2,1,1,0,0,45,1,0
30,6,127651,9,2,7,2,1,1,0,1887,48,1,1
22,3,180060,13,1,2,5,1,1,0,0,40,1,0
19,3,32477,10,1,5,4,1,1,0,0,20,1,0
26,3,137658,13,1,2,1,1,2,0,0,45,1,0
61,3,228287,9,2,7,2,1,1,0,0,50,1,0
32,3,159442,15,1,6,1,1,2,13550,0,50,1,1
43,3,33310,9,3,1,1,1,2,0,0,40,1,0
53,3,270546,9,3,14,1,1,2,0,0,20,1,0
53,4,290290,10,3,1,1,1,1,0,0,45,1,0
42,6,287037,8,3,7,1,1,1,0,0,10,1,0
36,3,128516,9,2,1,3,1,2,0,0,40,1,1
55,2,185195,13,2,2,2,1,1,0,0,99,1,0
35,4,49657,13,2,4,2,1,1,7298,0,40,1,1
17,3,98005,7,1,6,4,1,2,0,0,16,1,0
55,2,283635,15,3,4,1,1,2,0,0,35,1,0
36,3,98360,9,2,2,2,1,1,0,0,40,1,0
40,5,202872,14,2,4,3,1,2,0,0,40,1,1
54,2,118365,6,3,5,1,2,2,0,0,10,1,0
45,2,184285,13,3,4,1,1,1,0,0,45,1,0
48,3,345831,10,2,11,2,1,1,0,0,40,1,1
40,5,99679,15,1,2,1,1,1,0,0,60,1,1
31,3,253354,13,2,4,2,1,1,0,0,50,1,0
26,3,190650,13,1,1,4,3,1,0,0,40,20,0
34,3,287737,10,2,2,3,1,2,0,1485,40,1,1
19,3,204389,9,1,1,4,5,2,0,0,25,7,0
31,4,294870,12,2,7,2,1,1,0,0,40,1,0
34,3,159442,9,1,4,1,1,2,0,0,30,1,0
55,5,161662,14,2,2,2,1,1,0,0,55,1,1
38,3,52738,10,2,7,2,1,1,0,0,40,1,0
21,3,252024,9,1,3,6,1,1,0,0,20,5,0
27,3,189702,4,2,7,2,1,1,0,0,40,1,0
35,3,407913,9,5,5,1,2,1,0,0,40,1,0
20,3,166527,10,1,1,4,5,2,0,0,20,1,0
24,2,34918,11,1,5,5,1,2,0,0,38,1,0
27,3,142712,14,1,11,1,1,1,0,0,40,1,0
18,4,201686,7,1,10,4,1,1,0,0,4,1,0
28,5,179759,10,4,1,5,1,2,0,0,40,1,0
36,3,94954,9,3,8,1,1,2,0,0,40,1,0
66,3,350498,10,2,8,2,1,1,0,1258,20,1,0
19,3,201743,10,1,5,4,1,2,0,0,15,1,0
59,2,119344,6,2,2,3,1,2,0,0,36,1,0
